transaction_id,customer_id,customer_type,date,category,product_price,quantity,total_amount,payment_method,device,region,rating,year_month,day_of_week
T004065,C01070,Regular,2023-03-16,Sports,600.32,2,1200.64,PayPal,Mobile,North America,4,2023-03,Thursday
T004066,C01836,Occasional,2023-07-18,Books,33.95,1,33.95,Credit Card,Desktop,Europe,4,2023-07,Tuesday
T004067,C00619,Regular,2024-10-04,Clothing,272.97,1,272.97,Bank Transfer,Mobile,Europe,5,2024-10,Friday
T004068,C00865,Regular,2023-06-02,Electronics,890.3,1,890.3,Debit Card,Desktop,North America,4,2023-06,Friday
T004069,C00422,Regular,2023-03-21,Clothing,29.04,1,29.04,Credit Card,Mobile,North America,4,2023-03,Tuesday
T004070,C01917,Occasional,2023-02-20,Home & Garden,124.18,2,248.35,PayPal,Mobile,North America,5,2023-02,Monday
T004071,C01768,Regular,2023-06-28,Books,46.51,1,46.51,Bank Transfer,Mobile,Europe,3,2023-06,Wednesday
T004072,C01178,Regular,2023-09-11,Sports,41.84,1,41.84,Bank Transfer,Desktop,North America,4,2023-09,Monday
T004073,C01459,Regular,2024-11-26,Clothing,61.03,2,122.06,Credit Card,Mobile,North America,4,2024-11,Tuesday
T004074,C01047,Regular,2023-09-11,Clothing,182.31,2,364.62,Bank Transfer,Mobile,North America,4,2023-09,Monday
T004075,C01489,Regular,2024-02-25,Beauty,43.26,2,86.52,Credit Card,Desktop,North America,5,2024-02,Sunday
T004076,C01715,Regular,2023-11-23,Home & Garden,328.0,1,328.0,PayPal,Mobile,North America,5,2023-11,Thursday
T004077,C01383,Regular,2023-05-17,Home & Garden,261.51,3,784.52,Debit Card,Desktop,Others,5,2023-05,Wednesday
T004078,C01329,Regular,2024-08-26,Home & Garden,139.32,1,139.32,Credit Card,Desktop,Europe,5,2024-08,Monday
T004079,C01952,Regular,2024-02-10,Beauty,33.61,3,100.83,Debit Card,Mobile,North America,3,2024-02,Saturday
T004080,C00948,Regular,2024-06-14,Books,8.68,1,8.68,Debit Card,Mobile,North America,3,2024-06,Friday
T004081,C00947,Regular,2023-07-09,Beauty,45.38,2,90.75,Credit Card,Desktop,North America,3,2023-07,Sunday
T004082,C00706,VIP,2024-10-03,Beauty,114.16,2,228.31,Debit Card,Tablet,North America,4,2024-10,Thursday
T004083,C01667,Regular,2023-04-24,Home & Garden,351.1,1,351.1,Credit Card,Mobile,Asia,5,2023-04,Monday
T004084,C01771,Regular,2024-02-15,Sports,153.17,1,153.17,Credit Card,Mobile,Asia,5,2024-02,Thursday
T004085,C01131,Regular,2024-05-19,Books,44.78,1,44.78,Credit Card,Desktop,Europe,4,2024-05,Sunday
T004086,C00107,Regular,2024-05-20,Clothing,213.52,2,427.04,Debit Card,Mobile,Europe,4,2024-05,Monday
T004087,C00628,Regular,2023-07-15,Clothing,236.99,2,473.97,Bank Transfer,Mobile,Europe,5,2023-07,Saturday
T004088,C01243,Occasional,2024-07-17,Home & Garden,306.77,1,306.77,Credit Card,Mobile,Europe,5,2024-07,Wednesday
T004089,C00710,Regular,2023-11-24,Books,82.14,1,82.14,PayPal,Mobile,Europe,4,2023-11,Friday
T004090,C01281,Regular,2024-04-19,Electronics,253.18,2,506.37,Credit Card,Tablet,Asia,4,2024-04,Friday
T004091,C01525,Regular,2024-09-09,Beauty,18.27,3,54.8,Credit Card,Desktop,Asia,4,2024-09,Monday
T004092,C00416,Occasional,2023-12-12,Sports,79.67,1,79.67,PayPal,Mobile,North America,4,2023-12,Tuesday
T004093,C01527,Regular,2023-10-28,Beauty,19.07,1,19.07,PayPal,Mobile,Europe,5,2023-10,Saturday
T004094,C01608,Occasional,2024-03-09,Sports,472.46,1,472.46,PayPal,Desktop,Asia,5,2024-03,Saturday
T004095,C01072,Occasional,2023-12-21,Clothing,39.85,2,79.71,Credit Card,Tablet,Asia,3,2023-12,Thursday
T004096,C00133,Regular,2023-06-21,Clothing,209.5,1,209.5,Bank Transfer,Desktop,Others,5,2023-06,Wednesday
T004097,C01206,Occasional,2023-11-19,Electronics,651.46,1,651.46,Credit Card,Mobile,North America,5,2023-11,Sunday
T004098,C00369,Regular,2024-03-23,Books,35.75,1,35.75,PayPal,Mobile,North America,3,2024-03,Saturday
T004099,C01603,Occasional,2024-08-12,Sports,410.56,1,410.56,PayPal,Mobile,Europe,5,2024-08,Monday
T004100,C00617,Occasional,2023-07-09,Home & Garden,95.78,1,95.78,Debit Card,Mobile,Asia,5,2023-07,Sunday
T004101,C01436,VIP,2023-03-20,Home & Garden,114.55,1,114.55,Debit Card,Desktop,North America,4,2023-03,Monday
T004102,C00138,Regular,2023-06-22,Books,36.97,1,36.97,PayPal,Mobile,Asia,3,2023-06,Thursday
T004103,C00684,Occasional,2024-09-23,Electronics,57.29,1,57.29,Credit Card,Mobile,North America,4,2024-09,Monday
T004104,C01333,Regular,2024-07-26,Beauty,86.01,2,172.02,Credit Card,Mobile,Europe,5,2024-07,Friday
T004105,C00967,Regular,2024-09-24,Sports,92.24,2,184.49,PayPal,Desktop,North America,4,2024-09,Tuesday
T004106,C00596,Regular,2023-09-08,Beauty,15.64,1,15.64,Credit Card,Mobile,Asia,4,2023-09,Friday
T004107,C00745,Regular,2023-08-25,Sports,398.77,1,398.77,Credit Card,Desktop,Asia,4,2023-08,Friday
T004108,C00041,Regular,2024-04-30,Clothing,154.1,1,154.1,Credit Card,Mobile,Europe,3,2024-04,Tuesday
T004109,C01374,Regular,2023-07-26,Home & Garden,312.76,1,312.76,Credit Card,Desktop,North America,5,2023-07,Wednesday
T004110,C01940,Regular,2024-07-04,Electronics,1273.49,2,2546.98,Bank Transfer,Mobile,Europe,5,2024-07,Thursday
T004111,C01168,Occasional,2023-07-30,Clothing,145.42,1,145.42,Bank Transfer,Mobile,North America,5,2023-07,Sunday
T004112,C00226,Occasional,2023-12-05,Beauty,30.46,1,30.46,Debit Card,Mobile,North America,4,2023-12,Tuesday
T004113,C00024,Occasional,2024-09-22,Home & Garden,120.9,1,120.9,Debit Card,Mobile,Asia,5,2024-09,Sunday
T004114,C00410,Regular,2023-08-31,Clothing,207.43,2,414.86,Credit Card,Tablet,Europe,5,2023-08,Thursday
T004115,C00390,VIP,2023-07-21,Electronics,862.36,1,862.36,Credit Card,Mobile,Asia,4,2023-07,Friday
T004116,C01589,Regular,2024-07-17,Sports,156.06,1,156.06,PayPal,Mobile,Asia,4,2024-07,Wednesday
T004117,C00676,Regular,2023-01-22,Electronics,367.43,1,367.43,Credit Card,Mobile,North America,5,2023-01,Sunday
T004118,C01251,Regular,2024-01-11,Beauty,31.4,1,31.4,Credit Card,Mobile,Europe,3,2024-01,Thursday
T004119,C00370,Regular,2023-10-02,Beauty,99.54,1,99.54,PayPal,Tablet,Europe,5,2023-10,Monday
T004120,C01709,Regular,2024-02-16,Books,45.5,1,45.5,Credit Card,Mobile,Others,4,2024-02,Friday
T004121,C00653,Regular,2023-08-20,Beauty,157.27,1,157.27,Debit Card,Mobile,Europe,4,2023-08,Sunday
T004122,C01870,Occasional,2023-06-01,Sports,46.38,1,46.38,Debit Card,Desktop,North America,5,2023-06,Thursday
T004123,C01782,Regular,2023-04-10,Books,24.03,2,48.06,Debit Card,Mobile,Europe,5,2023-04,Monday
T004124,C01078,VIP,2024-02-11,Electronics,1690.32,2,3380.65,PayPal,Mobile,Europe,5,2024-02,Sunday
T004125,C00965,Regular,2024-10-30,Electronics,633.41,1,633.41,Bank Transfer,Desktop,Europe,5,2024-10,Wednesday
T004126,C00006,Regular,2024-07-12,Electronics,1595.87,3,4787.62,PayPal,Mobile,North America,5,2024-07,Friday
T004127,C00046,VIP,2023-02-16,Beauty,125.14,3,375.41,PayPal,Mobile,North America,3,2023-02,Thursday
T004128,C00497,Regular,2024-11-26,Clothing,74.68,2,149.36,Credit Card,Mobile,North America,4,2024-11,Tuesday
T004129,C01443,Regular,2024-12-02,Home & Garden,289.42,1,289.42,Debit Card,Mobile,North America,5,2024-12,Monday
T004130,C00655,Occasional,2024-05-20,Clothing,60.64,2,121.27,Credit Card,Mobile,Europe,4,2024-05,Monday
T004131,C01735,Regular,2024-09-09,Home & Garden,400.33,1,400.33,Credit Card,Desktop,Europe,4,2024-09,Monday
T004132,C00253,Regular,2024-12-08,Books,26.91,2,53.82,Credit Card,Desktop,Europe,4,2024-12,Sunday
T004133,C00534,Regular,2023-10-26,Beauty,22.84,2,45.67,Bank Transfer,Mobile,Europe,4,2023-10,Thursday
T004134,C00477,Regular,2024-08-14,Home & Garden,213.96,2,427.92,PayPal,Desktop,Europe,5,2024-08,Wednesday
T004135,C00711,Regular,2023-01-12,Home & Garden,45.21,2,90.43,Bank Transfer,Desktop,Others,5,2023-01,Thursday
T004136,C00426,Regular,2023-04-30,Clothing,141.41,2,282.81,Credit Card,Mobile,Others,3,2023-04,Sunday
T004137,C00408,Occasional,2023-10-04,Clothing,72.65,1,72.65,Credit Card,Desktop,Europe,4,2023-10,Wednesday
T004138,C00167,Regular,2024-05-08,Beauty,33.92,2,67.83,Credit Card,Desktop,Europe,5,2024-05,Wednesday
T004139,C00080,VIP,2023-07-29,Electronics,1580.6,2,3161.2,Bank Transfer,Mobile,North America,4,2023-07,Saturday
T004140,C01272,Regular,2024-10-28,Beauty,36.18,1,36.18,PayPal,Mobile,Asia,3,2024-10,Monday
T004141,C01842,Occasional,2023-04-26,Sports,220.61,1,220.61,PayPal,Mobile,Europe,5,2023-04,Wednesday
T004142,C01337,VIP,2024-06-06,Clothing,197.89,1,197.89,Debit Card,Mobile,Europe,5,2024-06,Thursday
T004143,C00887,Regular,2024-06-22,Clothing,99.27,1,99.27,Credit Card,Mobile,North America,5,2024-06,Saturday
T004144,C01719,Regular,2024-01-24,Sports,337.14,1,337.14,Debit Card,Mobile,Asia,5,2024-01,Wednesday
T004145,C00853,Occasional,2023-01-28,Books,16.32,1,16.32,PayPal,Desktop,Others,4,2023-01,Saturday
T004146,C01893,Regular,2023-12-31,Beauty,77.91,2,155.82,Credit Card,Mobile,Europe,4,2023-12,Sunday
T004147,C01712,Occasional,2024-01-12,Sports,333.05,1,333.05,Debit Card,Desktop,Europe,5,2024-01,Friday
T004148,C01441,Occasional,2023-09-29,Sports,26.12,1,26.12,Credit Card,Desktop,Asia,3,2023-09,Friday
T004149,C00698,Regular,2023-10-03,Electronics,60.09,1,60.09,PayPal,Mobile,Asia,5,2023-10,Tuesday
T004150,C00377,Occasional,2023-07-25,Sports,330.91,1,330.91,PayPal,Mobile,Europe,5,2023-07,Tuesday
T004151,C00890,Regular,2023-08-14,Home & Garden,221.6,1,221.6,Bank Transfer,Desktop,Asia,4,2023-08,Monday
T004152,C00658,Regular,2023-07-12,Sports,61.41,1,61.41,PayPal,Mobile,Asia,4,2023-07,Wednesday
T004153,C00012,Occasional,2023-04-03,Clothing,16.42,1,16.42,PayPal,Mobile,Others,3,2023-04,Monday
T004154,C01573,Regular,2023-08-11,Electronics,974.54,1,974.54,Credit Card,Mobile,Asia,4,2023-08,Friday
T004155,C00020,Regular,2024-07-21,Clothing,192.17,1,192.17,Credit Card,Mobile,Asia,3,2024-07,Sunday
T004156,C00164,Regular,2024-01-23,Home & Garden,99.23,2,198.46,PayPal,Mobile,Europe,5,2024-01,Tuesday
T004157,C01116,Occasional,2023-07-17,Books,15.8,1,15.8,Bank Transfer,Mobile,North America,3,2023-07,Monday
T004158,C00663,Regular,2024-07-08,Books,33.29,1,33.29,Credit Card,Mobile,Europe,4,2024-07,Monday
T004159,C01339,Occasional,2023-05-31,Sports,37.9,1,37.9,Credit Card,Mobile,North America,3,2023-05,Wednesday
T004160,C01575,Regular,2023-12-06,Electronics,1486.66,1,1486.66,Bank Transfer,Mobile,North America,4,2023-12,Wednesday
T004161,C00710,Occasional,2023-03-08,Home & Garden,205.29,2,410.59,PayPal,Mobile,Europe,5,2023-03,Wednesday
T004162,C00799,VIP,2023-01-21,Home & Garden,419.9,1,419.9,Debit Card,Mobile,Asia,5,2023-01,Saturday
T004163,C00657,Regular,2023-10-25,Books,19.98,3,59.95,Credit Card,Desktop,North America,4,2023-10,Wednesday
T004164,C00348,Occasional,2024-05-16,Clothing,58.78,2,117.55,Debit Card,Mobile,North America,4,2024-05,Thursday
T004165,C00205,Regular,2023-07-31,Clothing,51.79,1,51.79,Credit Card,Mobile,North America,5,2023-07,Monday
T004166,C01195,Regular,2024-12-10,Electronics,1262.55,1,1262.55,PayPal,Mobile,Others,5,2024-12,Tuesday
T004167,C01948,Regular,2024-07-16,Home & Garden,312.98,2,625.97,PayPal,Mobile,Europe,4,2024-07,Tuesday
T004168,C00791,Regular,2024-07-20,Clothing,18.54,2,37.08,Credit Card,Mobile,Europe,4,2024-07,Saturday
T004169,C00937,VIP,2024-02-25,Clothing,446.52,1,446.52,Debit Card,Mobile,Asia,4,2024-02,Sunday
T004170,C01629,Regular,2024-05-25,Sports,53.52,1,53.52,Credit Card,Desktop,North America,4,2024-05,Saturday
T004171,C00577,Regular,2023-02-23,Home & Garden,136.73,1,136.73,Debit Card,Desktop,Europe,5,2023-02,Thursday
T004172,C01504,Regular,2023-05-14,Beauty,45.24,2,90.48,Credit Card,Desktop,North America,4,2023-05,Sunday
T004173,C01065,Occasional,2024-09-25,Home & Garden,197.38,1,197.38,Credit Card,Mobile,North America,5,2024-09,Wednesday
T004174,C00155,Regular,2024-11-02,Electronics,935.43,2,1870.87,Debit Card,Desktop,Others,5,2024-11,Saturday
T004175,C01913,Regular,2023-06-25,Clothing,267.28,3,801.83,Credit Card,Mobile,Asia,4,2023-06,Sunday
T004176,C00129,Occasional,2024-11-10,Clothing,250.84,1,250.84,PayPal,Mobile,Asia,5,2024-11,Sunday
T004177,C01501,Regular,2024-08-24,Sports,56.1,1,56.1,Debit Card,Desktop,Europe,4,2024-08,Saturday
T004178,C00525,Regular,2024-07-28,Clothing,137.06,1,137.06,Credit Card,Desktop,Europe,4,2024-07,Sunday
T004179,C00823,Regular,2024-04-01,Books,28.27,1,28.27,PayPal,Desktop,Asia,5,2024-04,Monday
T004180,C01622,Regular,2024-04-29,Home & Garden,52.83,2,105.66,Debit Card,Mobile,North America,3,2024-04,Monday
T004181,C01230,Occasional,2023-12-08,Electronics,561.92,1,561.92,Credit Card,Mobile,Europe,5,2023-12,Friday
T004182,C01845,Occasional,2023-04-07,Electronics,1057.31,1,1057.31,PayPal,Mobile,Others,4,2023-04,Friday
T004183,C01529,Regular,2023-04-05,Beauty,18.05,1,18.05,Credit Card,Desktop,Asia,5,2023-04,Wednesday
T004184,C01453,Occasional,2023-12-26,Clothing,142.96,1,142.96,Debit Card,Mobile,Asia,3,2023-12,Tuesday
T004185,C00608,Regular,2024-02-11,Electronics,969.78,1,969.78,Credit Card,Mobile,Europe,4,2024-02,Sunday
T004186,C00848,Regular,2024-01-18,Sports,282.68,2,565.37,Credit Card,Mobile,Asia,4,2024-01,Thursday
T004187,C01817,Regular,2023-06-20,Home & Garden,103.63,1,103.63,PayPal,Mobile,Asia,5,2023-06,Tuesday
T004188,C00020,Regular,2024-09-20,Electronics,1276.1,2,2552.2,Credit Card,Desktop,Asia,4,2024-09,Friday
T004189,C00175,Regular,2024-08-03,Sports,27.58,1,27.58,Credit Card,Mobile,Asia,4,2024-08,Saturday
T004190,C01405,Regular,2023-07-01,Electronics,996.96,2,1993.93,Credit Card,Mobile,North America,5,2023-07,Saturday
T004191,C01163,Regular,2023-10-07,Electronics,175.57,2,351.14,Credit Card,Mobile,North America,3,2023-10,Saturday
T004192,C00466,Occasional,2023-03-20,Sports,271.34,1,271.34,Credit Card,Tablet,Others,5,2023-03,Monday
T004193,C01556,Regular,2024-07-23,Clothing,258.63,2,517.26,PayPal,Mobile,Europe,4,2024-07,Tuesday
T004194,C01507,Occasional,2023-07-25,Clothing,188.71,1,188.71,Debit Card,Desktop,Europe,4,2023-07,Tuesday
T004195,C00369,Regular,2024-07-21,Home & Garden,336.86,1,336.86,Debit Card,Mobile,Europe,5,2024-07,Sunday
T004196,C00899,VIP,2023-10-16,Books,41.55,2,83.1,PayPal,Desktop,Europe,4,2023-10,Monday
T004197,C00329,Occasional,2024-11-21,Books,14.37,1,14.37,Debit Card,Mobile,Europe,3,2024-11,Thursday
T004198,C00047,Regular,2024-08-30,Sports,92.33,2,184.65,Debit Card,Desktop,Others,4,2024-08,Friday
T004199,C01902,Regular,2023-08-14,Sports,395.85,3,1187.56,Credit Card,Mobile,Asia,5,2023-08,Monday
T004200,C01093,Occasional,2024-04-16,Electronics,703.44,1,703.44,Debit Card,Mobile,North America,4,2024-04,Tuesday
T004201,C00745,Occasional,2024-07-19,Books,24.59,2,49.18,PayPal,Desktop,North America,2,2024-07,Friday
T004202,C00265,Regular,2023-01-15,Home & Garden,271.91,1,271.91,Credit Card,Mobile,North America,4,2023-01,Sunday
T004203,C00530,Regular,2023-10-11,Sports,319.47,1,319.47,Credit Card,Desktop,Europe,5,2023-10,Wednesday
T004204,C00994,VIP,2024-05-24,Electronics,1205.5,2,2411.0,Credit Card,Desktop,Europe,5,2024-05,Friday
T004205,C00544,VIP,2024-12-26,Electronics,199.7,1,199.7,Bank Transfer,Desktop,North America,4,2024-12,Thursday
T004206,C01935,Regular,2024-12-26,Beauty,78.31,1,78.31,Debit Card,Desktop,Asia,4,2024-12,Thursday
T004207,C01098,Occasional,2024-07-20,Sports,55.36,1,55.36,Debit Card,Mobile,Others,5,2024-07,Saturday
T004208,C01361,Regular,2024-11-22,Sports,233.39,1,233.39,Credit Card,Desktop,Asia,5,2024-11,Friday
T004209,C00310,Regular,2023-02-07,Electronics,1084.3,1,1084.3,Credit Card,Mobile,North America,5,2023-02,Tuesday
T004210,C00189,Regular,2024-10-24,Books,22.65,1,22.65,PayPal,Tablet,North America,5,2024-10,Thursday
T004211,C00892,Regular,2023-08-11,Sports,148.86,2,297.71,Credit Card,Mobile,Europe,4,2023-08,Friday
T004212,C01371,Regular,2024-04-30,Sports,291.96,3,875.89,Credit Card,Desktop,North America,4,2024-04,Tuesday
T004213,C01734,Regular,2024-06-11,Beauty,74.3,2,148.6,PayPal,Desktop,Asia,4,2024-06,Tuesday
T004214,C00240,VIP,2023-04-14,Home & Garden,324.05,2,648.09,PayPal,Mobile,Asia,4,2023-04,Friday
T004215,C00304,Occasional,2023-06-01,Electronics,1029.1,1,1029.1,Bank Transfer,Desktop,North America,4,2023-06,Thursday
T004216,C00192,Regular,2024-08-07,Electronics,376.76,2,753.51,Credit Card,Mobile,North America,5,2024-08,Wednesday
T004217,C00684,VIP,2024-12-13,Home & Garden,631.04,1,631.04,Credit Card,Desktop,Asia,5,2024-12,Friday
T004218,C01751,Regular,2023-04-28,Sports,85.28,2,170.57,Debit Card,Mobile,Europe,5,2023-04,Friday
T004219,C01909,VIP,2024-08-15,Books,64.08,2,128.16,Debit Card,Mobile,Europe,3,2024-08,Thursday
T004220,C01036,Regular,2024-02-13,Clothing,11.25,1,11.25,Credit Card,Tablet,Europe,5,2024-02,Tuesday
T004221,C00193,VIP,2023-09-13,Electronics,1007.41,1,1007.41,Credit Card,Mobile,Asia,5,2023-09,Wednesday
T004222,C01625,VIP,2024-04-20,Home & Garden,528.56,2,1057.12,Credit Card,Tablet,North America,4,2024-04,Saturday
T004223,C01529,Regular,2024-01-22,Sports,212.97,1,212.97,Debit Card,Desktop,Europe,4,2024-01,Monday
T004224,C00833,Occasional,2023-12-12,Clothing,96.76,2,193.51,Credit Card,Desktop,North America,4,2023-12,Tuesday
T004225,C00009,Regular,2024-10-30,Sports,327.25,2,654.5,Credit Card,Desktop,North America,5,2024-10,Wednesday
T004226,C00935,Regular,2024-12-04,Books,19.28,1,19.28,Debit Card,Desktop,North America,4,2024-12,Wednesday
T004227,C01029,Regular,2023-12-14,Clothing,327.0,2,654.0,Debit Card,Desktop,North America,4,2023-12,Thursday
T004228,C01152,Occasional,2023-01-09,Books,18.61,1,18.61,PayPal,Mobile,Europe,4,2023-01,Monday
T004229,C00883,VIP,2023-03-03,Books,115.81,3,347.43,Debit Card,Desktop,Europe,5,2023-03,Friday
T004230,C01895,Regular,2023-06-08,Electronics,924.38,1,924.38,Debit Card,Mobile,North America,5,2023-06,Thursday
T004231,C01378,Occasional,2024-06-26,Sports,573.37,1,573.37,Debit Card,Desktop,Europe,5,2024-06,Wednesday
T004232,C00802,Regular,2023-02-16,Books,6.57,1,6.57,Debit Card,Desktop,Asia,3,2023-02,Thursday
T004233,C01165,Occasional,2024-10-16,Electronics,80.5,2,161.0,Credit Card,Mobile,North America,5,2024-10,Wednesday
T004234,C00606,VIP,2023-05-02,Books,82.32,2,164.63,PayPal,Mobile,Europe,5,2023-05,Tuesday
T004235,C00112,Regular,2023-05-19,Clothing,221.94,1,221.94,Credit Card,Desktop,North America,5,2023-05,Friday
T004236,C00601,Regular,2023-12-24,Clothing,112.94,1,112.94,PayPal,Desktop,North America,3,2023-12,Sunday
T004237,C01361,VIP,2024-09-15,Beauty,200.94,2,401.88,Debit Card,Desktop,North America,5,2024-09,Sunday
T004238,C00402,VIP,2024-05-02,Beauty,179.56,1,179.56,PayPal,Mobile,North America,3,2024-05,Thursday
T004239,C01688,Regular,2023-06-06,Books,28.62,3,85.87,Credit Card,Desktop,North America,2,2023-06,Tuesday
T004240,C01712,Regular,2023-11-15,Electronics,588.3,2,1176.61,PayPal,Mobile,Asia,5,2023-11,Wednesday
T004241,C00300,VIP,2024-02-27,Home & Garden,355.4,1,355.4,Debit Card,Mobile,Europe,5,2024-02,Tuesday
T004242,C01248,Occasional,2024-07-27,Beauty,58.44,1,58.44,Credit Card,Mobile,North America,4,2024-07,Saturday
T004243,C00233,Regular,2024-09-02,Beauty,90.11,1,90.11,Debit Card,Mobile,North America,5,2024-09,Monday
T004244,C01689,Occasional,2023-11-01,Electronics,1289.88,1,1289.88,Credit Card,Desktop,North America,5,2023-11,Wednesday
T004245,C00566,Occasional,2024-08-26,Books,39.32,1,39.32,Credit Card,Mobile,North America,3,2024-08,Monday
T004246,C00154,Regular,2024-02-06,Clothing,106.04,1,106.04,Credit Card,Desktop,North America,3,2024-02,Tuesday
T004247,C00180,Regular,2024-08-11,Beauty,29.65,1,29.65,Credit Card,Mobile,North America,5,2024-08,Sunday
T004248,C01023,Regular,2023-04-29,Electronics,822.43,1,822.43,PayPal,Mobile,North America,5,2023-04,Saturday
T004249,C01693,Occasional,2023-04-17,Electronics,592.11,1,592.11,PayPal,Mobile,Europe,5,2023-04,Monday
T004250,C01172,Regular,2023-08-18,Home & Garden,191.56,1,191.56,Credit Card,Mobile,Europe,4,2023-08,Friday
T004251,C01925,Regular,2024-01-18,Home & Garden,199.12,1,199.12,Credit Card,Desktop,Europe,4,2024-01,Thursday
T004252,C00035,Regular,2023-08-30,Books,26.72,2,53.44,Credit Card,Desktop,Asia,3,2023-08,Wednesday
T004253,C00318,VIP,2024-11-09,Books,150.46,1,150.46,Credit Card,Mobile,North America,4,2024-11,Saturday
T004254,C01305,Regular,2023-03-04,Beauty,45.36,1,45.36,Bank Transfer,Mobile,Europe,4,2023-03,Saturday
T004255,C00941,Regular,2024-10-14,Books,15.62,1,15.62,Debit Card,Desktop,North America,4,2024-10,Monday
T004256,C01717,Regular,2023-03-11,Clothing,88.69,1,88.69,Credit Card,Desktop,Asia,3,2023-03,Saturday
T004257,C01311,Regular,2023-09-16,Home & Garden,26.09,1,26.09,PayPal,Tablet,North America,4,2023-09,Saturday
T004258,C01383,Regular,2023-05-17,Books,53.01,1,53.01,PayPal,Mobile,Others,4,2023-05,Wednesday
T004259,C00852,Regular,2023-12-31,Home & Garden,287.55,1,287.55,PayPal,Desktop,North America,5,2023-12,Sunday
T004260,C01831,Regular,2023-02-21,Clothing,42.2,1,42.2,Debit Card,Mobile,North America,4,2023-02,Tuesday
T004261,C00260,VIP,2023-02-08,Sports,741.5,1,741.5,Bank Transfer,Mobile,North America,4,2023-02,Wednesday
T004262,C01853,Regular,2023-12-30,Books,37.97,1,37.97,PayPal,Desktop,Asia,4,2023-12,Saturday
T004263,C01934,VIP,2024-03-09,Home & Garden,367.93,1,367.93,Credit Card,Desktop,Asia,5,2024-03,Saturday
